key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,abstract,notes,doi,keywords,pubmed_id,pmc_id,title2
rayyan-108684081,Effectiveness of calcaneal osteotomy in surgical treatment of foot conditions: A Prisma statement guidelines compliant systematic review,2022,1,1,,17424801,19,6,,López-López D. and Larrainzar-Garijo R. and Becerro-de-Bengoa-Vallejo R. and Losa-Iglesias M.E. and Bayod-López J.,NA,,John Wiley and Sons Inc,,"Calcaneal osteotomy is a commonly established method used to correct various foot malalignment surgery problems that produce varus and valgus hindfoot abnormality as well as Haglund's deformity, cavovarus foot reconstruction, flatfoot deformity, plantar fasciitis, posterior tibial tendon insufficiency and planovalgus foot. After decades, several procedures in orthopaedic foot surgery have been suggested for reducing the risk of wound and neurovascular complications. The goal of this Prisma statement guidelines compliant systematic review was to establish the effectiveness and safety of calcaneal osteotomy in foot surgery. We have performed a novel systematic review of the current published literature in order to evaluate the scientific evidence now available on this association, assigning predefined exclusion and inclusion criteria. Eight investigations were selected which had 191 cases. The adult flatfoot, tibialis posterior reconstruction and cavovarus foot deformity were treated with different procedures of calcaneal osteotomy techniques. The adequate level of effectiveness of calcaneal osteotomy is associated with the kind and location of the incision, with or without screw application, in each specific foot condition. There is a limited number of scientific investigations of the effectiveness and safety of the different kinds of calcaneal osteotomy in foot surgery, and there is the need to enhance outcome knowledge on this foot surgery technique. © 2021 The Authors. International Wound Journal published by Medicalhelplines.com Inc (3M) and John Wiley & Sons Ltd.",,10.1111/iwj.13745,,35077021,NA,effectiveness of calcaneal osteotomy in surgical treatment of foot conditions a prisma statement guidelines compliant systematic review
rayyan-108684082,Analysis and recommendation system-based on PRISMA checklist to write systematic review,2024,1,1,,10752935,61,NA,,Agrawal S. and Oza P. and Kakkar R. and Tanwar S. and Jetani V. and Undhad J. and Singh A.,NA,,Elsevier Ltd,,"A systematic review prepared by the researchers or users is transparent, complete, and accurate information that gives deep insights into why the review was done, what they did, and what they found. Various tools can be utilized to conduct a systematic review of the research papers, which is essential for researchers or users who wish to write and publish papers and those who review and evaluate them. By conducting a systematic review, users can gain valuable insights into the landscape of existing literature and identify key trends and influential works in their field from references they used in the article. Many researchers enhance the strength of their systematic review articles by manually preparing and including the analysis of the preferred reporting items for systematic reviews and meta-analyses (PRISMA)-2020 checklist and flow diagram. Motivated by the aforementioned discussion, this paper uses a web-based application to provide a graphical visualization of the analysis and flow diagram for the PRISMA. This application is valuable for stakeholders or users involved in the research process, including researchers, students, editors, reviewers, academic institutions, funding agencies, and publication houses. The proposed application enables stakeholders or users to assess the quality of the articles considered for systematic review more effectively along with the student writing assessment. Offering a visual display of the results from individual studies and syntheses enhances their ability to analyze and interpret the findings of the research articles by analyzing reference of research papers concerning year, entry type, authors, keywords, and journals. © 2024 Elsevier Inc.",,10.1016/j.asw.2024.100866,,NA,NA,analysis and recommendation systembased on prisma checklist to write systematic review
rayyan-108684083,Moving towards increased implementation of evidence-based measurements through comprehensive and transparent reporting: the PRISMA–COSMIN 2024 reporting guideline,2024,1,1,,9629343,33,8,,Bours M.J.L.,NA,,Springer Science and Business Media Deutschland GmbH,,[No abstract available],,10.1007/s11136-024-03667-3,,38980636,NA,moving towards increased implementation of evidencebased measurements through comprehensive and transparent reporting the prismacosmin 2024 reporting guideline
rayyan-108684084,Critical analysis of the reporting quality of animal studies within Endodontics using the Preferred Reporting Items for Animal Studies in Endodontics (PRIASE) 2021 quality standard checklist,2023,1,1,,1432885,56,9,,Tzanetakis G. and Jakovljevic A. and Koletsi D. and Jacimovic J. and Nagendrababu V. and Duncan H.F. and Dummer P.M.H.,NA,,John Wiley and Sons Inc,,"Aim: To critically evaluate the reporting quality of a random sample of animal studies within the field of endodontics against the Preferred Reporting Items for Animal Studies in Endodontics (PRIASE) 2021 checklist and to investigate the association between the quality of reporting and several characteristics of the selected studies. Methodology: Fifty animal studies related to endodontics were randomly selected from the PubMed database with publication dates from January 2017 to December 2021. For each study, a score of ‘1’ was given when the item of the PRIASE 2021 checklist was fully reported, whereas a score of ‘0’ was given when an item was not reported; when the item was inadequately or partially reported, a score of ‘0.5’ was given. Based on the overall scores allocated to each manuscript, they were allocated into three categories of reporting quality: low, moderate and high. Associations between study characteristics and reporting quality scores were also analysed. Descriptive statistics and Fisher's exact tests were used to describe the data and determine associations. The probability value of.05 was selected as the level of statistical significance. Results: Based on the overall scores, four (8%) and 46 (92%) of the animal studies evaluated were categorized as ‘High’ and ‘Moderate’ reporting quality, respectively. A number of items were adequately reported in all studies related to background (Item 4a), relevance of methods/results (7a) and interpretation of images (11e), whereas only one item related to changes in protocol (6d) was not reported in any. No associations were confirmed between reporting quality scores and number of authors, origin of the corresponding author, journal of publication (endodontic specialty vs. non- specialty), impact factor or year of publication. Conclusions: Animal studies published in the specialty of endodontics were mostly of ‘moderate’ quality in terms of the quality of reporting. Adherence to the PRIASE 2021 guidelines will enhance the reporting of animal studies in the expectation that all future publications will be high quality. © 2023 British Endodontic Society. Published by John Wiley & Sons Ltd.",,10.1111/iej.13944,,37300853,NA,critical analysis of the reporting quality of animal studies within endodontics using the preferred reporting items for animal studies in endodontics priase 2021 quality standard checklist
rayyan-108684085,Dental implant survival in epidermolysis bullosa patients: A systematic review conducted according to PRISMA guidelines and the Cochrane handbook for systematic reviews of interventions,2024,1,1,,24058440,10,2,,Minervini G. and Franco R. and Marrapodi M.M. and Lo Giudice A. and Cicciù M. and Ronsivalle V.,NA,,Elsevier Ltd,,"Background: Epidermolysis bullosa (EB) is a genetic syndrome afflicting skin and mucous membranes. The manifestation depends on the form: in mild conditions, occasionally, vesicular-bullous lesions of the oral cavity may be present, which heal spontaneously without leaving scars. Patients following joint rupture have scars that limit food intake and restrict quality of life. This study aims to evaluate the possibility of carrying out an implant therapy and the success rate of this therapy. Methods: Until January 3, 2000, PubMed, Web of Science, and Lilacs were searched. Clinical studies were selected that considered implant therapy in patients with epidermolysis bullosa. Articles were therefore selected that addressed oral health and implant survival in patients with epidermolysis, with no differentiation between the various subtypes. A risk of bias assessment was performed through Cochrane. Results: Twenty-one studies were found after the investigation. Only five were chosen to create the current systematic study; 16 articles were skipped over. 10 papers were disregarded because they had been reviewed; 4 were ignored because they contained case studies; and two were omitted because they were not written in English. The results show that implant survival is at around 97%. Conclusions: Patients with epidermolysis bullosa can be treated with implant therapy without the risk of an increased implant failure rate. Indicate the main conclusions or interpretations. © 2024 The Authors",,10.1016/j.heliyon.2024.e24208,,NA,NA,dental implant survival in epidermolysis bullosa patients a systematic review conducted according to prisma guidelines and the cochrane handbook for systematic reviews of interventions
rayyan-108684087,Introduction to PRISMA 2020 and implications for research synthesis methodologists,2022,1,1,,17592887,13,2,,Page M.J. and Moher D. and McKenzie J.E.,NA,,John Wiley and Sons Ltd,,"Systematic reviews should be reported completely and accurately so that users can interpret and appraise the review findings appropriately. In this commentary, we describe key features of a major update of the Preferred Reporting Items for Systematic reviews and Meta-Analyses statement—PRISMA 2020—and discuss its implications for research synthesis methodologists. © 2021 John Wiley & Sons Ltd.",,10.1002/jrsm.1535,,34693644,NA,introduction to prisma 2020 and implications for research synthesis methodologists
rayyan-108684089,The Role of Legumes in the Sustainable Mediterranean Diet: Analysis of the Consumption of Legumes in the Mediterranean Population over the Last Ten Years a PRISMA Statement Methodology,2024,1,1,,20711050,16,7,,Carlini B. and Lucini C. and Velázquez J.,NA,,Multidisciplinary Digital Publishing Institute (MDPI),,"The Mediterranean model, introduced by Ancel Keys, has gained significant importance from the perspective of sustainability. This is why the Mediterranean diet is now called a sustainable diet. This study focuses on legumes, protein-rich foods of vegetable origin, cultivated in the area, as their production and use in cooking are highly sustainable. The analysis covers their consumption over the last 10 years in the entire Mediterranean area, looking specifically at Spain. The objectives of this work are to analyze the production of legumes in the Mediterranean area, taking into account the fact that they are an important environmental as well as food resource, and to analyze how the consumption of legumes has changed in certain countries bordering the Mediterranean in relation to social and cultural changes, with particular attention to the pandemic. The study shows how, in Spain, since 2020, the consumption of legumes has increased, demonstrating that in emergency situations, different dietary choices are made. In addition, it shows how legumes are an excellent source of vegetable protein and an important environmental resource from the perspective of sustainability. © 2024 by the authors.",,10.3390/su16073081,,NA,NA,the role of legumes in the sustainable mediterranean diet analysis of the consumption of legumes in the mediterranean population over the last ten years a prisma statement methodology
rayyan-108684090,Reporting quality of abstracts of systematic reviews/meta-analyses: An appraisal of Arab Journal of Urology across 12 years: the PRISMA-Abstracts checklist,2023,1,1,,2090598X,21,1,,El Ansari W. and AlRumaihi K. and El-Ansari K. and Arafa M. and Elbardisi H. and Majzoub A. and Shamsodini A. and Al Ansari A.,NA,,Taylor and Francis Ltd.,,"Objective: We appraised the reporting quality of abstracts of systematic reviews/meta-analyses (SR/MAs) published in one urology journal and explored associations between abstract characteristics and completeness of reporting. Methods: The Arab Journal of Urology (AJU) was searched for SR/MAs published between January 2011 and 31 May 2022. SR/MAs with structured abstract and quantitative synthesis were eligible. Two reviewers simultaneously together selected the SR/MAs by title, screened the abstracts, and included those based on inclusion/exclusion criteria. Data of a range of characteristics were extracted from each SR/MAs into a spreadsheet. To gauge completeness of reporting, the PRISMA-Abstract checklist (12 items) was used to appraise the extent to which abstracts adhered to the checklist. For each abstract, we computed item, section, and overall adherence. Chi-square and t-tests compared the adherence scores. Univariate and multivariate analyses identified the abstract characteristics associated with overall adherence. Results: In total, 66 SR/MAs published during the examined period; 62 were included. Partial reporting was not uncommon. In terms of adherence to the 12 PRISMA-A items were: two items exhibited 100% adherence (title, objectives); five items had 80% to <100% adherence (interpretation, included studies, synthesis of results, eligibility criteria, and information sources); two items displayed 40% to <80% adherence (description of the effect, strengths/limitations of evidence); and three items had adherence that fell between 0% and 1.6% (risk of bias, funding/conflict of interest, registration). Multivariable regression revealed two independent predictors of overall adherence: single-country authorship (i.e. no collaboration) was associated with higher overall adherence (P = 0.046); and abstracts from South America were associated with lower overall adherence (P = 0.04). Conclusion: This study is the first to appraise abstracts of SR/MAs in urology. For high-quality abstracts, improvements are needed in the quality of reporting. Adoption/better adherence to PRISMA-A checklist by editors/authors could improve the reporting quality and completeness of SR/MAs abstracts. © 2022 The Author(s). Published by Informa UK Limited, trading as Taylor & Francis Group.",,10.1080/2090598X.2022.2113127,,NA,NA,reporting quality of abstracts of systematic reviewsmetaanalyses an appraisal of arab journal of urology across 12 years the prismaabstracts checklist
rayyan-108684091,Application of Optimization Models in Sustainable Supply Chain Management: A Systematic Review Based on PRISMA Guidelines,2024,1,1,,25094238,NA,NA,,Kumar K. and Kumar A.,NA,,Springer,,"Sustainable supply chain management has been a prominent area of research in the past decade. Additionally, researchers have been increasingly utilizing optimization models in sustainable supply chain management. This article presents a review of sustainable supply chain management literature and explores the utilization of optimization models in this domain. This review article critically examines sustainable supply chain management challenges and the application of optimization models to address them. This literature review uses PRISMA (Preferred Reporting Items for Systematic reviews and Meta-analyses) methodology. By exploring the Web of Science and Scopus databases, 86 publications published during 2014–2023 in 44 journals have been identified for conducting this review. A complete assessment of these studies concludes that the research that integrates the three dimensions of sustainability, viz. economic, environmental, and social, is limited. Future research should focus on developing a comprehensive framework that captures the three dimensions of sustainability simultaneously. This can be achieved by developing optimization models that concurrently consider economic, environmental, and social issues. In addition, future research should focus more on developing and applying stochastic models capturing uncertainties in the supply chain to design a practical and sustainable supply chain network. © The Author(s), under exclusive licence to Springer Nature Singapore Pte Ltd. 2024.",,10.1007/s41660-024-00455-x,,NA,NA,application of optimization models in sustainable supply chain management a systematic review based on prisma guidelines
rayyan-108684092,Systematic reviews and meta-analyses of treatment interventions for Internet use disorders: Critical analysis of the methodical quality according to the PRISMA guidelines,2023,1,1,,20625871,NA,NA,,Basenach L. and Renneberg B. and Salbach H. and Dreier M. and Wölfling K.,NA,,Akademiai Kiado ZRt.,,"Rationale: As a result of concerns about predominantly online behavioral addictions, an increasing number of systematic reviews and meta-analyses (SRMA) of treatment interventions for internet use disorders (IUD) are being recorded. This review was designed to (a) systematically identify the evidence base of SRMA and to (b) critically appraise the quality of reporting according to the Preferred Reporting Items for Systematic Reviews and Meta-Analyses (PRISMA) guidelines. Methods: Four databases were searched until August 2022 to systematically identify SRMA. PRISMA indicators were evaluated on a three-level response format to obtain an overall score operationalizing the quality of reporting (score range: 0-84). Additionally, the percentage of adherence to the PRISMA indicators was calculated. Results: Reporting quality of 23 SRMA, comprising 12 systematic reviews and 11 meta-analyses was evaluated. Quality scores ranged from 25 to 77 (M: 52.91; SD: 17.46). Results of the critical appraisal revealed deviations from the PRISMA indicators, including missing information on (a) registration of a study protocol, (b) statistical synthesis methods (c) evaluation of certainty of evidence, and (d) risk of bias assessment. Eleven (47.83%) of the SRMAs partially adhered, and twelve (52.17%) completely adhered to the PRISMA indicators. Conclusion: This first critical appraisal on the reporting quality of SRMA on treatment interventions for IUD highlights limitations of the evidence base. Inadequate reporting compromises the practical utility and validity of SRMA and may complicate ongoing efforts of consensus on evidence-based interventions for IUD. Future research should focus on sufficient and transparent reporting of the methodological approach.  © 2022 The Author(s).",,10.1556/2006.2022.00087,,36592332,NA,systematic reviews and metaanalyses of treatment interventions for internet use disorders critical analysis of the methodical quality according to the prisma guidelines
rayyan-108684093,"Urologists’ and general practitioners’ knowledge, beliefs and practice relevant for opportunistic prostate cancer screening: a PRISMA-compliant systematic review",2024,1,1,,2296858X,11,NA,,Estevan-Ortega M. and de la Encarnación Castellano C. and Mendiola-López A. and Parker L.A. and Caballero-Romeu J.P. and Lumbreras B.,NA,,Frontiers Media SA,,"Background: Recent guidelines on opportunistic prostate cancer screening conclude that the decision to screen with prostate-specific antigen should be made by each patient individually together with the clinician. However, there is evidence of a lack of clinicians’ awareness of prostate cancer screening. This study sought to assess the recent evidence of clinicians’ knowledge, beliefs, and practice regarding opportunistic prostate cancer screening comparing urologists and generals practitioners. Methods: A systematic search was conducted in 3 online databases: MEDLINE, Web of Science and EMBASE (from January 1, 2015, to January 9th, 2023). Studies that explored clinicians’ knowledge, beliefs, and practices regarding opportunistic prostate cancer screening were included. Studies were assessed for quality reporting according to the Strengthening the Reporting of Observational studies in Epidemiology guidelines. Results: A total of 14 studies met the inclusion criteria: ten studies included primary care health professionals, three studies included urologists, and one study included both. Studies involving general practitioners showed a generally low level of awareness of the recommended uses of the test, and urologists showed a greater knowledge of clinical practice guidelines. General practitioners’ opinion of prostate-specific antigen was generally unfavourable in contrast to urologists’ who were more likely to be proactive in ordering the test. Less than half of the included studies evaluated shared-decision making in practice and 50% of clinicians surveyed implemented it. Conclusion: General practitioners had less knowledge of prostate cancer risk factors and clinical practice guidelines in the use of PSA than urologists, which makes them less likely to follow available recommendations. A need to carry out education interventions with trusted resources based on the available evidence and the current guidelines was identified. Copyright © 2024 Estevan-Ortega, de la Encarnación Castellano, Mendiola-López, Parker, Caballero-Romeu and Lumbreras.",,10.3389/fmed.2024.1283654,,NA,NA,urologists and general practitioners knowledge beliefs and practice relevant for opportunistic prostate cancer screening a prismacompliant systematic review
rayyan-108684094,PRISMA 2020 updated guideline,2022,1,1,,70610,232,11,,Dickson K. and Yeung C.A.,NA,,Springer Nature,,[No abstract available],,10.1038/s41415-022-4359-7,,35689040,NA,prisma 2020 updated guideline
rayyan-108684095,The PRISMA statement in enviropreneurship study: A systematic literature and a research agenda,2024,1,1,,26667908,18,NA,,Albhirat M.M. and Rashid A. and Rasheed R. and Rasool S. and Zulkiffli S.N.A. and Zia-ul-Haq H.M. and Mohammad A.M.,NA,,Elsevier Ltd,,"As environmental awareness takes centre stage in business, entrepreneurship research has established a dedicated subfield for sustainability-driven ventures. The growing emphasis on sustainable business practices has led entrepreneurship research to identify entrepreneurship-related sustainability as a critical subfield. However, the inconsistent terminology used, such as “green entrepreneurship,” “ecopreneurship”, and “entrepreneurship” (ENP), reflects the fragmented nature of research in this area. A Systematic Literature Review on entrepreneurship-related sustainability was conducted to address this, focusing on the term “enviropreneurship” and applying PRISMA guidelines for transparency and methodological standardization. A total of 67 research articles published between 2013 and 2022 were analyzed to identify key themes and subthemes. This analysis resulted in a comprehensive definition of ENP and a cohesive research agenda for the future. The findings revealed significant shortcomings in standardized reporting procedures, highlighting the need for greater methodological openness and harmonization. To address this, the widespread adoption of PRISMA principles adapted to the specific needs of ENP research is advocated to enhance rigour, comparability, and reliability in this multidisciplinary field. Categorizing the research articles provided valuable insights into the research direction and specific focus areas, revealing a shift towards practical application and evaluation alongside conceptual exploration and analysis, which is inherent to any research field. © 2024 The Authors",,10.1016/j.clet.2024.100721,,NA,NA,the prisma statement in enviropreneurship study a systematic literature and a research agenda
rayyan-108684096,Techniques and Methodological Practices for Developing Single Page Applications Based on VUE+MidwayJS+Prisma,2024,1,1,,0277786X,13229,NA,,Yang Q. and Guo L. and Wang N.,NA,,SPIE,,"This study investigates the development of single-page applications using the Taobao Midway.js framework, Prisma ORM, and Vue.js. Midway.js, a robust Node.js framework, offers extensive features and flexibility for efficient backend service development. Prisma ORM simplifies database operations with a user-friendly abstraction layer, reducing data access complexity. Vue.js enhances front-end development with its intuitive component-based approach and responsive design. The research begins with an overview of the theories and technical aspects of Midway.js, Prisma ORM, and Vue.js. It then details the full-stack development process with these technologies, covering project architecture, backend implementation, database ORM operations, and front-end development. Case analyses and practical experience summaries confirm the viability and effectiveness of the Midway.js+Prisma ORM+Vue full-stack development approach, offering new solutions and insights for the web development field. © 2024 SPIE.",,10.1117/12.3038248,,NA,NA,techniques and methodological practices for developing single page applications based on vue+midwayjs+prisma
rayyan-108684097,Conservative treatment of temporomandibular joint condylar fractures: A systematic review conducted according to PRISMA guidelines and the Cochrane Handbook for Systematic Reviews of Interventions,2023,1,1,,0305182X,50,9,,Minervini G. and Franco R. and Marrapodi M.M. and Di Blasio M. and Isola G. and Cicciù M.,NA,,John Wiley and Sons Inc,,"Objective: Fractures of the mandibular condyle are the most common jaw fractures. There are several treatment approaches. There is the non-surgical and surgical approach. The purpose of this systematic literature review is to evaluate the indications and contraindications of either method to help the clinician make the best treatment choice. Methods: Pubmed, Web of Science and Lilacs were systematically searched until 20 May 2023. Clinical trials were selected to compare the two treatments for condyle fracture and evaluate indications and contraindications. Results: Out of 2515 papers, four studies were included. The surgical approach allows faster functional recovery and decreases patient discomfort. The study analyses under what circumstances a surgical procedure is more practical than a non-surgical one. Conclusion: There is no evidence regarding the reliability of either method. Both have superimposable results. However, age, type of occlusion and other factors direct the clinician towards a surgical choice. © 2023 The Authors. Journal of Oral Rehabilitation published by John Wiley & Sons Ltd.",,10.1111/joor.13497,,37191365,NA,conservative treatment of temporomandibular joint condylar fractures a systematic review conducted according to prisma guidelines and the cochrane handbook for systematic reviews of interventions
rayyan-108684098,Interpretation of biosafety in endodontics by means of a literature review using PRISMA 2020 methodology; [Interpretación de la bioseguridad en endodoncia mediante revisión bibliográfica con metodología PRISMA 2020],2024,1,1,,27969711,4,NA,,Muñoz Padilla M.B. and Vega Martínez V.A. and Villafuerte Moya C.A.,NA,,"Editorial Salud, Ciencia y Tecnologia",,"Biosafety is of great importance in all areas of health care, including endodontic procedures, since they represent a high risk of biological transmission of diseases such as AIDS and hepatitis, among others. The aim of the study was to interpret biosafety in endodontics by means of a literature review using PRISMA 2020 methodology. It was an observational, retrospective and descriptive study corresponding to the exploratory level, following the guidelines of the PRISMA 2020 methodology, combining the terms ‘biosafety’ and ‘endodontics’ in the PubMed and Google Scholar databases. The results highlighted the importance of biosafety in endodontic procedures and it was found that endodontics is used to treat different types of endodontic infections with high bacterial loads, so the correct use of biosafety barriers and protocols is necessary, since the area of dentistry has a high risk of biological contagion. It was also shown that biosafety comprises a set of rules, precautions and guidelines used in various scientific research and teaching activities to prevent risks or infections associated with exposure to agents that may be infectious or present significant biological, chemical or physical risks. It was concluded that endodontics and its procedures require strict compliance with biosafety protocols to ensure a high success rate and safeguard the health of the professional, the patient and the work team. © 2024; Los autores.",,10.56294/saludcyt2024925,,NA,NA,interpretation of biosafety in endodontics by means of a literature review using prisma 2020 methodology interpretación de la bioseguridad en endodoncia mediante revisión bibliográfica con metodología prisma 2020
rayyan-108684099,Preferred reporting items for comprehensive evaluation of Chinese patent medicine (PRICE-CPM): elaboration and explanation; [中成药综合评价报告清单条目解读],2022,1,1,,16722531,22,7,,Zhang H. and Jiao L. and Liang N. and Chen Y. and Xu X. and Wang W. and Song T. and Li X. and Yang Y. and Hu Z. and Wang J. and Li H. and Zong X. and Zhao C. and Lv C. and Wang Y. and Shi N.,NA,,West China University of Medical Science,,"The preferred reporting items for comprehensive evaluation of Chinese patent medicine (PRICE-CPM) regulate the specific requirements of forming integrity, clear, and transparent reports from title to conclusion. It contains six domains with twenty-one items and seventy-two sub-items and is important to promote the integrity, scientificity, transparency, and applicability of relevant reports. Additionally, it indicates that comprehensive evaluation results reports of post-marketing Chinese patent medicine should refer to PRICE-CPM. Therefore, this article provides a detailed interpretation of the report list and references for future users. © 2022 West China University of Medical Science. All rights reserved.",,10.7507/1672-2531.202203159,,NA,NA,preferred reporting items for comprehensive evaluation of chinese patent medicine pricecpm elaboration and explanation 中成药综合评价报告清单条目解读
rayyan-108684101,"The prism of (im)mobility. Practices of appeasement and experiences of immobility of asylum seekers and refugees, in a multi-sited ethnography between North and South Italy; [Il prisma della (Im)mobilità. pratiche di appaesamento e esperienze di immobilità di richiedenti asilo e rifugiati, in un’...",2020,1,1,,392936,57,220,,Sanò G. and Puppa F.D.,NA,,Fondazione Centro Studi Emigrazione,,"The article analyses the forms of mobility and (im)mobility of migrants and asylum seekers who are outside the institutional reception system. Through the narration of two ethnographic cases placed in Northern and Southern Italy, the authors retrace the biographical and geograph-ic trajectories of migrants and compare them with territorial policies. By analysing two very different contexts from the economic and social point of view, the authors highlight the similarities between these ter-ritories and the inhospitality that characterizes them from the point of view of migration policies. Mobility takes on the value of a prism: a complex set of experiences that give rise and substance to people choices. The narratives of the respondents also show the link between the dynamics of (im)mobility and the dimension of housing, deemed as the subjects’ ability to “feel at home”. © 2020, Fondazione Centro Studi Emigrazione. All rights reserved.",,,,NA,NA,the prism of immobility practices of appeasement and experiences of immobility of asylum seekers and refugees in a multisited ethnography between north and south italy il prisma della immobilità pratiche di appaesamento e esperienze di immobilità di richiedenti asilo e rifugiati in un
rayyan-108684102,Evaluation of the effectiveness of online peer-based formative assessments (Peerwise) to enhance student learning in physiology: A systematic review using prisma guidelines,2020,1,1,,21489955,6,4,,Khashaba A.S.,NA,,Ismail Sahin,,"Due to the emerging demands on shifting focus towards the development of more student-centered and engaging learning experiences, this systematic review elucidates the effectiveness of PeerWise introduction into the blended learning model in Physiology education based on the Preferred Reporting Items for Systematic Reviews and Meta-Analysis (PRISMA) guidelines. Twenty electronic databases were utilized to access related studies between years 2010 to April 2020. A total of eight recent articles on PeerWise in physiology were analyzed. Three studies were conducted among medical students, and five studies were among other courses (i.e., Pharmacy, Biomedical Science, Optometry, and Human Physiology). Majority of the study designs were of cross-sectional quantitative and qualitative studies. Data extracted from the articles include (i) the pattern of PeerWise usage, (ii) the association between PeerWise and academic achievement, (iii) the level of student engagement, (iv) the quality of questions created and (v) students‟ perceptions. Four emerging themes were identified among students' perceptions; (i) learning competency, (ii) fun learning experience, (iii) engagement with peers, and (iv) motivation. Methodological quality and risk of biased were assessed; and research gaps, limitations and recommendations were addressed. The present review serves as a guide for new authors to refine their knowledge and improve future research in the topic area. © 2020, Ismail Sahin. All rights reserved.",,10.46328/ijres.v6i4.1216,,NA,NA,evaluation of the effectiveness of online peerbased formative assessments peerwise to enhance student learning in physiology a systematic review using prisma guidelines
rayyan-108684103,Revealing determinants that affects garlic production in Ethiopia using PRISMA methodology,2022,1,1,,23311932,8,1,,Garmame Galgaye G.,NA,,Informa Healthcare,,"Today, garlic productivity in Ethiopia is below its potential which is ranked 15 in the world. This is due to numerous determinants that affect garlic production. Therefore, the study’s main objective was to reveal and sum up determinants affecting garlic production in Ethiopia using PRISMA Method. Preferred reporting items for systematic review and meta-analysis checklist s1 table were employed. Universally accredited and indexed high-quality databases and university libraries; specifically, Scopus, PubMed, Science Direct, University of Toronto Library, and Google Scholar were used for retrieving published data (2000–2022). The titles “Garlic” and Ethiopia” were used to retrieve articles. “Microsoft Excel” was used to summarize results. The present study indicated that a total of 12,000 publications from Google scholar, and 51 publications from the University of Toronto library search engine published on the web of science and Scopus were used. A total of 51 publications were chosen as being the most suitable for this paper. Among the 51 publications, 86%, 6%, 6%, and 2% were articles, Newsletter articles, Text resources, and conference proceedings, respectively. Accordingly, a study revealed that the low production of this crop is due to information obtained via a systematic review discussed and categorized as institutional determinants (15.69%), farmers’ characteristics (9.8%), production and management practice (68.63%), and postharvest (5.88%). Institutional; production and management practices are of the major determinants negatively affecting garlic production in Ethiopia. Moreover, research limitations also were revealed. The recommendation of this paper is therefore not general, specifically, each factor has been recommended. © 2022 The Author(s). This open access article is distributed under a Creative Commons Attribution (CC-BY) 4.0 license.",,10.1080/23311932.2022.2132845,,NA,NA,revealing determinants that affects garlic production in ethiopia using prisma methodology
rayyan-108684104,Thermal modeling of a high-energy prismatic lithium-ion battery cell and module based on a new thermal characterization methodology,2020,1,1,,2352152X,32,NA,,Akbarzadeh M. and Kalogiannis T. and Jaguemont J. and He J. and Jin L. and Berecibar M. and Van Mierlo J.,NA,,Elsevier Ltd,,"Thermal management is crucial for lithium-ion batteries to ensure safe operation, high performance, and long lifetime. In this regard, the thermophysical properties of the batteries are key parameters for developing reliable and accurate thermal models. This study presents a new, simple, and cost-effective method for determination of heat capacity and anisotropic thermal conductivity of a commercial high energy density (43 Ah) prismatic-shape lithium-ion battery. The influence of various operating temperatures on thermal parameters is investigated. The predicted heat capacity and thermal conductivity are then used to simulate the battery cell temperature at a high current charge and discharge rate using a lumped thermal network and a three-dimensional (3D) thermal model at different environment temperatures. Additionally, the thermal behavior of a 48 V battery module consisting of 12 cells is simulated using a 3D thermal model at room temperature. Both cell and module level simulations are validated with experimental results obtained by thermocouples and a thermal camera. The thermal characterization results reveal that the heat capacity of the battery slightly increases as the operating temperature increases, while the thermal conductivity remains independent of the temperature. The comparison of simulation and experimental results indicate that the developed method in this study is a quick and practical way to accurately predict the thermophysical properties of the battery and contribute towards the thermal management of Li-ion modules and packs. © 2020 Elsevier Ltd",,10.1016/j.est.2020.101707,,NA,NA,thermal modeling of a highenergy prismatic lithiumion battery cell and module based on a new thermal characterization methodology
